song_id,title,hidden,author,themes,ccli_number,last_scheduled_at,last_used_at,recent_uses_found,recent_use_1,recent_use_2,recent_use_3,days_since_last_use,usage_band,recency_band,bpm,length_seconds,meter,arrangement_name
22537944,You Are God Alone (Not A God),False,Cindy Foote and Billy Foote,"you are god alone, Character, , Proclamation, God's Attributes, Declaration",4243463,2025-10-12T10:00:00Z,2025-10-12T10:00:00Z,3,2025-10-12T10:00:00Z,2025-03-30T10:00:00Z,2024-01-28T10:00:00Z,138,Frequent recently,91-180d,,300,4/4,Default Arrangement
24593101,My Jesus I Love Thee,False,Adoniram Judson Gordon and William R. Featherston,"Love for God, Redeemer, Cross, , Adoration, Devotion, Assurance, Repentance, Testimony, Heaven",27817,2025-10-05T10:00:00Z,2025-10-05T10:00:00Z,3,2025-10-05T10:00:00Z,2024-05-12T10:00:00Z,2023-07-23T10:00:00Z,145,Frequent recently,91-180d,,,,
11876331,Came To My Rescue,False,"Joel Davies, Marty Sampson, and Dylan Thomas",", Grace, Humility, Presence, Salvation, Sin, Surrender, Worship",4705190,2025-09-28T10:00:00Z,2025-09-28T10:00:00Z,3,2025-09-28T10:00:00Z,2025-07-13T10:00:00Z,2024-10-06T10:00:00Z,152,Frequent recently,91-180d,83,300,,Default Arrangement
21840407,Humble Yourself In The Sight Of The Lord,False,Bob Hudson,"Encouragement, Humility",26564,2025-09-28T10:00:00Z,2025-09-28T10:00:00Z,3,2025-09-28T10:00:00Z,2023-03-12T10:00:00Z,2022-11-06T08:45:00Z,152,Frequent recently,91-180d,,210,,Default Arrangement
25031673,Jesus Is Coming Back,False,"Colby Wedgeworth, Jordan Feliz, and Paul Duncan",,7150996,2025-09-28T10:00:00Z,2025-09-28T10:00:00Z,3,2025-09-28T10:00:00Z,2025-08-05T19:30:00Z,2024-10-13T10:00:00Z,152,Frequent recently,91-180d,72,300,4/4,Default Arrangement
26529353,Make Me A Servant,False,Kelly Willard,"Take My Life, Take My Life3, Petition, Character, Servanthood, Humility, Prayer",33131,2025-09-28T10:00:00Z,2025-09-28T10:00:00Z,3,2025-09-28T10:00:00Z,2025-05-04T10:00:00Z,2024-07-14T10:00:00Z,152,Frequent recently,91-180d,,150,3/4,Default Arrangement
19657992,As The Deer,False,Martin Nystrom,"Longing, Communion, Worship",1431,2025-09-21T10:00:00Z,2025-09-21T10:00:00Z,3,2025-09-21T10:00:00Z,2022-07-17T08:45:00Z,2020-10-25T10:00:00Z,159,Frequent recently,91-180d,74,300,4/4,Default Arrangement
26390779,Gratitude,False,"Benjamin Hastings, Brandon Lake, and Dante Bowe","Praise, Worship",7158417,2025-09-21T10:00:00Z,2025-09-21T10:00:00Z,3,2025-09-21T10:00:00Z,2025-09-07T10:00:00Z,2024-11-24T10:00:00Z,159,Frequent recently,91-180d,52,300,4/4,Default Arrangement
11689341,The Heart Of Worship,False,Matt Redman,", Grace, Jesus, Worship",2296522,2025-09-21T10:00:00Z,2025-09-21T10:00:00Z,3,2025-09-21T10:00:00Z,2024-10-06T10:00:00Z,2024-09-15T10:00:00Z,159,Frequent recently,91-180d,,300,4/4,Default Arrangement
22632868,Worthy Of It All,False,"David Brymer, David Brymer, Ryan Hall, and Ryan Hall","God Incarnate, Worthiness",6280644,2025-09-21T10:00:00Z,2025-09-21T10:00:00Z,3,2025-09-21T10:00:00Z,2025-06-29T10:00:00Z,2024-06-30T10:00:00Z,159,Frequent recently,91-180d,,300,4/4,Default Arrangement
19098548,And Can It Be,False,,,,2025-09-14T10:00:00Z,2025-09-14T10:00:00Z,3,2025-09-14T10:00:00Z,2024-08-18T10:00:00Z,2024-03-10T10:00:00Z,166,Frequent recently,91-180d,,240,4/4,Default Arrangement
22481078,Jesus Messiah,False,"Daniel Carson, Ed Cash, Chris Tomlin, and Jesse Reeves","Communion, Cross, forgive me, in christ alone, Refreshing, Easter, , Christmas, Messiah, Jesus, Sacrifice, Service",5183443,2025-09-14T10:00:00Z,2025-09-14T10:00:00Z,3,2025-09-14T10:00:00Z,2025-02-16T10:00:00Z,2024-03-03T10:00:00Z,166,Frequent recently,91-180d,,270,4/4,Default Arrangement
21877684,O Come To The Altar,False,"Mack Brock, Wade Joye, Christopher Brown, and Steven Furtick",,7051511,2025-09-14T10:00:00Z,2025-09-14T10:00:00Z,3,2025-09-14T10:00:00Z,2024-12-08T10:00:00Z,2024-01-28T10:00:00Z,166,Frequent recently,91-180d,,360,6/8,Default Arrangement
12495151,"10,000 Reasons (Bless The Lord)",False,Jonas Myrin and Matt Redman,", Adoration, Blessing, Christian Life, Praise",6016351,2025-09-13T12:55:00Z,2025-09-13T12:55:00Z,3,2025-09-13T12:55:00Z,2025-07-27T10:00:00Z,2024-08-25T10:00:00Z,167,Frequent recently,91-180d,,300,,Default Arrangement
22694346,Good God Almighty,False,"Ben Glover, David Crowder, and Jeff Sojka","Almighty, Faithfulness, Goodness, Mercy, Praise",7168602,2026-03-01T10:00:00Z,2025-09-13T12:55:00Z,3,2025-09-13T12:55:00Z,2025-09-07T10:00:00Z,2025-05-04T10:00:00Z,167,Frequent recently,91-180d,,270,4/4,Default Arrangement
25164041,Graves Into Gardens,False,"Brandon Lake, Chris Brown, Steven Furtick, and Tiffany Hammer",,7138219,2025-09-13T12:55:00Z,2025-09-13T12:55:00Z,3,2025-09-13T12:55:00Z,2025-03-23T10:00:00Z,2024-04-07T10:00:00Z,167,Frequent recently,91-180d,46,360,6/8,Default Arrangement
19098579,How He Loves,False,John Mark McMillan,", Amazed by you, Father, follow you, Glory, God's Attributes, how he loves, how he loves by kim walker, I give myself away, Love, oh how he loves us, Wisdom",5032549,2025-09-13T12:55:00Z,2025-09-13T12:55:00Z,3,2025-09-13T12:55:00Z,2024-05-12T10:00:00Z,2023-06-18T10:00:00Z,167,Frequent recently,91-180d,75,316,6/8,David Crowder Band
11689197,I Am Free,False,Jon Egan,", Freedom, God's Attributes, Miracles, Power, Rest",4220974,2025-09-13T12:55:00Z,2025-09-13T12:55:00Z,3,2025-09-13T12:55:00Z,2025-07-06T10:00:00Z,2024-06-30T10:00:00Z,167,Frequent recently,91-180d,,240,,Default Arrangement
16007411,Matchless Love (Reckless Love),False,"Caleb Culver, Cory Asbury, and Ran Jackson",,7089641,2025-09-07T10:00:00Z,2025-09-07T10:00:00Z,3,2025-09-07T10:00:00Z,2025-03-30T10:00:00Z,2024-08-18T10:00:00Z,173,Frequent recently,91-180d,,300,,Default Arrangement
21896404,You Are My King (Amazing Love),False,Billy Foote,"beautiful, Devotion, Forgiveness, God's Love, Grace, Honor, Kingship, Offering, Love, God's Attributes",2456623,2025-08-31T10:00:00Z,2025-08-31T10:00:00Z,3,2025-08-31T10:00:00Z,2024-03-03T10:00:00Z,2023-10-27T21:00:00Z,180,Frequent recently,91-180d,,240,4/4,Default Arrangement
21874078,You Are So Good To Me,False,"Ben Pasley, Robin Pasley, and Don Chaffer","Goodness, Adoration, Friendship, God's Attributes, Worship, Jesus",2757944,2025-08-31T10:00:00Z,2025-08-31T10:00:00Z,3,2025-08-31T10:00:00Z,2023-02-18T15:30:00Z,2022-02-06T08:45:00Z,180,Frequent recently,91-180d,,300,4/4,Default Arrangement
18111763,Your Name,False,Glenn Packiam and Paul Baloche,"fellowship with God and man, Happy Day, Living for God's glory, worthy is the lamb, you are god, Sin, Name Of Jesus, , Praise, Strength, Jesus",4611679,2025-08-31T10:00:00Z,2025-08-31T10:00:00Z,3,2025-08-31T10:00:00Z,2024-07-21T10:00:00Z,2024-05-05T10:00:00Z,180,Frequent recently,91-180d,120,240,4/4,Default Arrangement
19961887,Trust and Obey,False,,,,2025-08-24T10:00:00Z,2025-08-24T10:00:00Z,3,2025-08-24T10:00:00Z,2025-03-23T10:00:00Z,2023-07-30T10:00:00Z,187,Frequent recently,181-365d,,240,3/4,Default Arrangement
26365301,Abide,False,"Aaron Keyes, Aaron Williams, and Dee Wilson",,7168160,2026-03-08T10:00:00Z,2025-08-17T10:00:00Z,3,2025-08-17T10:00:00Z,2025-05-11T10:00:00Z,2024-09-15T10:00:00Z,194,Frequent recently,181-365d,,300,6/8,Default Arrangement
11597717,Here For You,False,"Tim Wanstall, Jesse Reeves, Matt Maher, and Matt Redman","Worship, Adoration, Praise, Christian Life",5925649,2026-03-29T10:00:00Z,2025-08-17T10:00:00Z,3,2025-08-17T10:00:00Z,2025-08-05T19:30:00Z,2025-07-13T10:00:00Z,194,Frequent recently,181-365d,89,360,,Default Arrangement
21704232,Ancient Words,False,Lynn DeShazo,"Bible, Word, God's Word, ",2986399,2025-08-10T10:00:00Z,2025-08-10T10:00:00Z,3,2025-08-10T10:00:00Z,2025-02-23T10:00:00Z,2024-12-01T10:00:00Z,201,Frequent recently,181-365d,,240,3/4,Default Arrangement
24757337,Battle Belongs,False,Brian Johnson and Phil Wickham,,7148126,2025-08-10T10:00:00Z,2025-08-10T10:00:00Z,3,2025-08-10T10:00:00Z,2025-05-18T10:00:00Z,2024-10-06T10:00:00Z,201,Frequent recently,181-365d,,360,4/4,Default Arrangement
24975639,Amazing Grace (Peaceful Easy Feeling),False,,,,2025-08-05T19:30:00Z,2025-08-05T19:30:00Z,3,2025-08-05T19:30:00Z,2024-12-07T10:00:00Z,2023-10-01T10:00:00Z,206,Frequent recently,181-365d,,270,4/4,Default Arrangement
23525681,When We Pray,False,"Colby Wedgeworth, Ethan Hulse, and Tauren Wells",,7096434,2025-08-05T19:30:00Z,2025-08-05T19:30:00Z,3,2025-08-05T19:30:00Z,2025-02-02T10:00:00Z,2024-05-19T10:00:00Z,206,Frequent recently,181-365d,,300,4/4,Default Arrangement
25930905,Tremble,False,"Hank Bentley, Mia Fieldes, Andres Figueroa, and Mariah McManus","Comfort, Jesus, Peace, Praise",7065049,2025-08-03T10:00:00Z,2025-08-03T10:00:00Z,3,2025-08-03T10:00:00Z,2025-02-16T10:00:00Z,2024-09-22T10:00:00Z,208,Frequent recently,181-365d,74,314,4/4,Mosaic MSC
11630563,Blessed Be Your Name,False,Beth Redman and Matt Redman,", Blessing, Chord Charts, Forgiveness, Holy, Holy Ghost, immortality, Job, made, Ministry Time, mothers day, mp3, palm sunday, Praise, solitude, spirit, Suffering, undo, witnessing",3798438,2025-07-27T10:00:00Z,2025-07-27T10:00:00Z,3,2025-07-27T10:00:00Z,2023-02-12T10:00:00Z,2022-07-17T08:45:00Z,215,Frequent recently,181-365d,120,300,4/4,Default Arrangement
11728321,Mighty To Save,False,Ben Fielding and Reuben Morgan,", Anger, Baptism, beautiful, Communion, Compassion, Easter, Evangelism, Faithful, Forgiveness, god you reing, Help, his love, Holy Spirit, Hope, joshua 1:1-6, Journey, Joy, kingdom, kingdom od god, li",4591782,2025-07-27T10:00:00Z,2025-07-27T10:00:00Z,3,2025-07-27T10:00:00Z,2020-06-28T10:00:00Z,2019-09-08T10:00:00Z,215,Frequent recently,181-365d,,240,,Default Arrangement
14557341,Never Once,False,Matt Redman and Tim Wanstall,", Change, Faithfulness, Sustainer",5997055,2025-07-27T10:00:00Z,2025-07-27T10:00:00Z,3,2025-07-27T10:00:00Z,2023-12-31T10:00:00Z,2023-09-17T10:00:00Z,215,Frequent recently,181-365d,75,300,,Default Arrangement
20263260,Good Good Father,False,Anthony Brown and Pat Barrett,,7036612,2025-07-20T10:00:00Z,2025-07-20T10:00:00Z,3,2025-07-20T10:00:00Z,2024-06-16T10:00:00Z,2023-10-27T21:00:00Z,222,Frequent recently,181-365d,73,303,6/8,Chris Tomlin
21713897,I Need Thee Every Hour,False,Annie Sherwood Hawks and Robert Lowry,"Invitation, Dedication, Consecration, Aspiration, Petition",78811,2025-07-13T10:00:00Z,2025-07-13T10:00:00Z,3,2025-07-13T10:00:00Z,2023-01-01T08:45:00Z,2022-01-09T08:45:00Z,229,Frequent recently,181-365d,,240,3/4,Default Arrangement
22273594,Only You,False,"David Crowder, Jason Solley, Mike Dodson, and Mike Hogan","Surrender, , Worship, Devotion",2579397,2025-07-13T10:00:00Z,2025-07-13T10:00:00Z,3,2025-07-13T10:00:00Z,2025-03-16T10:00:00Z,2024-10-20T10:00:00Z,229,Frequent recently,181-365d,,240,6/8,Default Arrangement
11631801,In Your Freedom,False,Raymond Badham and Marty Sampson,", Freedom, Healing, Love, Peace",4869902,2025-07-06T10:00:00Z,2025-07-06T10:00:00Z,3,2025-07-06T10:00:00Z,2024-06-30T10:00:00Z,2023-07-02T10:00:00Z,236,Frequent recently,181-365d,84,300,,Default Arrangement
13575958,Jailbreak,False,"Benji Cowart, Tyler Miller, and Jacob Sooter",,6561868,2025-07-06T10:00:00Z,2025-07-06T10:00:00Z,3,2025-07-06T10:00:00Z,2025-04-20T10:00:00Z,2025-03-23T10:00:00Z,236,Frequent recently,181-365d,,300,4/4,Default Arrangement
17821366,No Longer Slaves,False,Jonathan David Helser and Melissa Helser,,7030123,2025-07-06T10:00:00Z,2025-07-06T10:00:00Z,3,2025-07-06T10:00:00Z,2023-05-28T10:00:00Z,2023-04-30T10:00:00Z,236,Frequent recently,181-365d,,300,4/4,Default Arrangement
21874126,Knowing You,False,Graham Kendrick,"God's Attributes, Righteousness, Joy, Declaration, Adoration",1045238,2025-06-29T10:00:00Z,2025-06-29T10:00:00Z,3,2025-06-29T10:00:00Z,2025-03-09T10:00:00Z,2024-07-28T10:00:00Z,243,Frequent recently,181-365d,,240,4/4,Default Arrangement
11630965,Give Me Faith,False,"Mack Brock, Chris Brown, London Gatch, and Wade Joye",", Christian Life, Faith, Surrender, Trust",5680939,2025-06-22T10:00:00Z,2025-06-22T10:00:00Z,3,2025-06-22T10:00:00Z,2025-01-12T10:00:00Z,2024-05-19T10:00:00Z,250,Frequent recently,181-365d,72,300,4/4,Default Arrangement
23721479,I Exalt Thee,False,Pete Sanchez,"Worship, Adoration, Praise",17803,2025-06-22T10:00:00Z,2025-06-22T10:00:00Z,3,2025-06-22T10:00:00Z,2025-02-09T10:00:00Z,2024-11-24T18:00:00Z,250,Frequent recently,181-365d,,270,4/4,Default Arrangement
26296812,Promises,False,"Aaron Moses, Carrington Gaines, Dante Bowe, Keila Alvarado, and Lemuel Marin","Blessing, Faithfulness, Goodness, Praise",7149439,2025-06-22T10:00:00Z,2025-06-22T10:00:00Z,3,2025-06-22T10:00:00Z,2025-05-11T10:00:00Z,2025-03-16T10:00:00Z,250,Frequent recently,181-365d,,300,6/8,Default Arrangement
21987344,Just As I Am,False,"David Moffitt, Travis Alan Cottrell, and Sue C. Smith",,5635850,2025-06-15T10:00:00Z,2025-06-15T10:00:00Z,3,2025-06-15T10:00:00Z,2023-02-05T10:00:00Z,2022-08-07T08:45:00Z,257,Frequent recently,181-365d,,180,3/4,Default Arrangement
24433308,Stand Up Stand Up For Jesus,False,"Adam Geibel, George Duffield Jr., and Russell Mauldin","Warfare, Courage, Jesus, Dedication, Declaration, Commitment, Lordship Of Jesus, Strength, Victory, Faith",7056334,2025-06-15T10:00:00Z,2025-06-15T10:00:00Z,3,2025-06-15T10:00:00Z,2023-11-12T10:00:00Z,2023-10-22T10:00:00Z,257,Frequent recently,181-365d,,210,4/4,Default Arrangement
12830370,I Will Follow,False,Reuben Morgan and Chris Tomlin,", 5806878, Calling, Discipleship, Faith, Obedience, Trust",5806878,2025-06-08T10:00:00Z,2025-06-08T10:00:00Z,3,2025-06-08T10:00:00Z,2025-01-26T10:00:00Z,2024-01-07T10:00:00Z,264,Frequent recently,181-365d,96,300,4/4,Default Arrangement
11689239,How Great Is Our God,False,"Chris Tomlin, Ed Cash, and Jesse Reeves",", challenges, children's, community, Confidence, do not be conform, do not be conform to the world, Faith, God's Attributes, God's Word, God, you are god, hardship of being christian, How Great Is Our",4348399,2025-06-01T10:00:00Z,2025-06-01T10:00:00Z,3,2025-06-01T10:00:00Z,2024-07-21T10:00:00Z,2022-10-16T08:45:00Z,271,Frequent recently,181-365d,,300,4/4,Default Arrangement
27262268,King Of Kings,False,"Brooke Ligertwood, Jason Ingram, and Scott Ligertwood",,7127647,2025-06-01T10:00:00Z,2025-06-01T10:00:00Z,3,2025-06-01T10:00:00Z,2025-04-20T10:00:00Z,2025-04-18T18:30:00Z,271,Frequent recently,181-365d,,300,4/4,Default Arrangement
19364261,A Mighty Fortress Is Our God,False,Frederick Hedge and Martin Luther,"Conquering, Fortress, Lord of Hosts, Spiritual Warfare, Surrender, Trust, Refuge",42964,2025-05-25T10:00:00Z,2025-05-25T10:00:00Z,3,2025-05-25T10:00:00Z,2025-05-18T10:00:00Z,2025-02-16T10:00:00Z,278,Frequent recently,181-365d,,240,4/4,Default Arrangement
18524182,Break Every Chain,False,Will Reagan,"Jesus' name, Atonement, Power, Freedom, Redemption, Sacrifice",5910977,2025-05-25T10:00:00Z,2025-05-25T10:00:00Z,3,2025-05-25T10:00:00Z,2023-02-26T10:00:00Z,2020-08-16T10:00:00Z,278,Frequent recently,181-365d,68,494,4/4,Jesus Culture
13163919,Open The Eyes Of My Heart,False,Paul Baloche,", Cleansing, Eyes, Heart, Humility, Leadership, Longing, Prayer, shout to the lord, Stirred in the spirit, Surrender",2298355,2026-03-15T10:00:00Z,2025-05-18T10:00:00Z,3,2025-05-18T10:00:00Z,2024-08-11T10:00:00Z,2023-10-27T21:00:00Z,285,Frequent recently,181-365d,,300,,Default Arrangement
12100374,Not For A Moment,False,"Meredith Andrews, Mia Fieldes, and Jacob Sooter",,6350268,2025-05-11T10:00:00Z,2025-05-11T10:00:00Z,3,2025-05-11T10:00:00Z,2024-03-03T10:00:00Z,2023-12-31T10:00:00Z,292,Frequent recently,181-365d,71,246,4/4,Meredith Andrews
13512892,Hold Us Together,False,Matt Maher and Steve Wilson,", Declaration, Love, relationships",5553657,2025-05-04T10:00:00Z,2025-05-04T10:00:00Z,3,2025-05-04T10:00:00Z,2024-05-12T10:00:00Z,2023-10-27T21:00:00Z,299,Frequent recently,181-365d,,300,,Default Arrangement
11929351,Jesus You Are Worthy,False,Brenton Brown and Don Williams,"God's Attributes, Mercy, Sacrifice, Salvation, Worthiness",4490986,2025-04-27T10:00:00Z,2025-04-27T10:00:00Z,3,2025-04-27T10:00:00Z,2024-06-09T10:00:00Z,2024-03-10T10:00:00Z,306,Frequent recently,181-365d,70,300,,Default Arrangement
21896266,Who You Say I Am,False,Ben Fielding and Reuben Morgan,,7102401,2026-03-22T10:00:00Z,2025-04-27T10:00:00Z,3,2025-04-27T10:00:00Z,2024-04-21T10:00:00Z,2024-04-12T18:30:00Z,306,Frequent recently,181-365d,,270,6/4,Default Arrangement
22256753,Resurrecting,False,"Mack Brock, Wade Joye, Christopher Brown, Matt Ntele, and Steven Furtick",,7051507,2025-04-20T10:00:00Z,2025-04-20T10:00:00Z,3,2025-04-20T10:00:00Z,2024-03-31T10:00:00Z,2023-04-09T10:00:00Z,313,Frequent recently,181-365d,,360,4/4,Default Arrangement
11883039,Were You There,False,William Farley Smith,Passion,3177994,2025-04-18T18:30:00Z,2025-04-18T18:30:00Z,3,2025-04-18T18:30:00Z,2023-04-06T18:00:00Z,2018-03-30T19:00:00Z,315,Frequent recently,181-365d,,180,,Good Friday
19595704,Oceans (Where Feet May Fail),False,"Salomon Ligthelm, Joel Houston, and Matt Crocker","Rest, Grace, Trust, Faith, Guidance",6428767,2025-04-06T10:00:00Z,2025-04-06T10:00:00Z,3,2025-04-06T10:00:00Z,2021-08-29T08:45:00Z,2021-07-04T08:45:00Z,327,Frequent recently,181-365d,132,519,4/4,Hillsong United
21292875,Yes Lord Yes,False,Lynn Keesecker,"Commitment, Obedience",12224,2025-04-06T10:00:00Z,2025-04-06T10:00:00Z,3,2025-04-06T10:00:00Z,2024-04-21T10:00:00Z,2023-12-31T10:00:00Z,327,Frequent recently,181-365d,,240,,Default Arrangement
26365381,His Mercy Is More,False,Matt Boswell and Matt Papa,,7065053,2025-03-30T10:00:00Z,2025-03-30T10:00:00Z,3,2025-03-30T10:00:00Z,2024-06-23T10:00:00Z,2024-06-09T10:00:00Z,334,Frequent recently,181-365d,,300,6/8,Default Arrangement
22234784,How Deep The Father's Love For Us,False,Stuart Townend,"Holy Week, maundy thursday, Calvary, , Easter, Cross, Love, Sacrifice",1558110,2025-03-30T10:00:00Z,2025-03-30T10:00:00Z,3,2025-03-30T10:00:00Z,2024-09-22T10:00:00Z,2024-08-18T10:00:00Z,334,Frequent recently,181-365d,61,202,3/4,Simple Hymns
17764354,I Surrender All,False,Judson Wheeler Van DeVenter and Winfield Scott Weeden,"Baptism, Discipleship, Offering, Petition, Savior, Dedication, Humility, Lordship Of Jesus, Commitment, Consecration, Jesus, Sacrifice, Presence, Love, Comfort, Faith, Devotion",23189,2025-03-16T10:00:00Z,2025-03-16T10:00:00Z,3,2025-03-16T10:00:00Z,2023-07-30T10:00:00Z,2020-04-19T10:00:00Z,348,Frequent recently,181-365d,0,157,,I surrender all
14557234,Lay Me Down,False,"Jonas Myrin, Matt Redman, and Chris Tomlin",,6223577,2025-03-16T10:00:00Z,2025-03-16T10:00:00Z,3,2025-03-16T10:00:00Z,2024-07-07T10:00:00Z,2024-02-04T10:00:00Z,348,Frequent recently,181-365d,128,300,,Default Arrangement
25214844,Oh Give Thanks To The Lord,False,Wendell Kimbrough,,7064726,2025-03-02T10:00:00Z,2025-03-02T10:00:00Z,3,2025-03-02T10:00:00Z,2025-01-12T10:00:00Z,2024-04-28T10:00:00Z,362,Frequent recently,181-365d,,300,4/4,Default Arrangement
11793643,At Your Name,False,Tim Hughes and Phil Wickham,"Adoration, His Name, Praise, Proclamation",5942543,2025-02-23T10:00:00Z,2025-02-23T10:00:00Z,3,2025-02-23T10:00:00Z,2024-06-23T10:00:00Z,2024-03-24T10:00:00Z,369,Frequent recently,365d+,84,300,,Default Arrangement
22635834,Praise Adonai,False,Paul Baloche,"love you so much, Adoration, Worship, Praise",2612742,2025-02-23T10:00:00Z,2025-02-23T10:00:00Z,3,2025-02-23T10:00:00Z,2024-06-30T10:00:00Z,2024-01-21T10:00:00Z,369,Frequent recently,365d+,,270,4/4,Default Arrangement
26090961,Same Power,False,Jeremy Camp and Jason Ingram,,7031700,2025-02-16T10:00:00Z,2025-02-16T10:00:00Z,3,2025-02-16T10:00:00Z,2024-05-19T10:00:00Z,2024-04-12T18:30:00Z,376,Frequent recently,365d+,,300,4/4,Default Arrangement
21724696,The Family Of God,False,Gloria Gaither and William J. Gaither,"Fellowship, Church",17023,2025-02-09T10:00:00Z,2025-02-09T10:00:00Z,3,2025-02-09T10:00:00Z,2024-05-12T10:00:00Z,2023-09-03T10:00:00Z,383,Frequent recently,365d+,,240,3/4,Default Arrangement
12097918,They'll Know We Are Christians By Our Love,False,Peter Scholtes | Bridge by John Ermatinger,"Christian Love, One, Unity, Family, Holy Spirit, Love",26997,2025-02-09T10:00:00Z,2025-02-09T10:00:00Z,3,2025-02-09T10:00:00Z,2024-08-04T10:00:00Z,2024-05-12T10:00:00Z,383,Frequent recently,365d+,,300,4/4,Default Arrangement
25520572,I'll Go Where You Want Me To Go,False,"Carrie E. Rounsefell, Charles E. Prior, and Mary Brown","Stewardship, Obedience, Devotion, Discipleship, Service",47282,2025-02-02T10:00:00Z,2025-02-02T10:00:00Z,3,2025-02-02T10:00:00Z,2024-10-27T10:00:00Z,2024-01-07T10:00:00Z,390,Frequent recently,365d+,,240,6/8,Default Arrangement
21292969,Missionary Anthem,False,Hannah Yates and Seth Yates,,7140047,2025-02-02T10:00:00Z,2025-02-02T10:00:00Z,3,2025-02-02T10:00:00Z,2024-12-08T10:00:00Z,2023-10-22T10:00:00Z,390,Frequent recently,365d+,,300,6/8,Default Arrangement
25011905,I Then Shall Live,False,Jean Sibelius and Gloria Gaither,"Redemption, Salvation",19643,2025-01-19T10:00:00Z,2025-01-19T10:00:00Z,3,2025-01-19T10:00:00Z,2024-11-10T10:00:00Z,2024-08-18T10:00:00Z,404,Frequent recently,365d+,,360,4/4,Default Arrangement
22323657,Great In Power,False,Russell Fragar,"Creation, Power, Greatness, Praise",2582339,2025-01-12T10:00:00Z,2025-01-12T10:00:00Z,3,2025-01-12T10:00:00Z,2024-05-19T10:00:00Z,2024-03-24T10:00:00Z,411,Frequent recently,365d+,,240,4/4,Default Arrangement
24598489,Above All,False,Paul Baloche and Lenny LeBlanc,"Majesty, Redeemer, Jesus, Kingship, God's Attributes, Cross, Victory, Communion",2672885,2024-12-29T10:00:00Z,2024-12-29T10:00:00Z,3,2024-12-29T10:00:00Z,2023-12-03T10:00:00Z,2023-07-23T10:00:00Z,425,Frequent recently,365d+,,,,
21267629,When The Roll Is Called Up Yonder,False,James M. Black,"Resurrection, Eternal Life, Heaven",31315,2024-12-29T10:00:00Z,2024-12-29T10:00:00Z,3,2024-12-29T10:00:00Z,2024-04-21T10:00:00Z,2021-10-10T08:45:00Z,425,Frequent recently,365d+,,300,4/4,Default Arrangement
23111375,Lord Listen To Your Children Praying,False,Ken Medema,"Petition, Prayer",22829,2024-12-08T10:00:00Z,2024-12-08T10:00:00Z,3,2024-12-08T10:00:00Z,2023-10-01T10:00:00Z,2023-01-01T08:45:00Z,446,Frequent recently,365d+,,240,4/4,Default Arrangement
21839894,He Reigns,False,Peter Furler and Steve Taylor,"Nations, Reigns, Passion, Revival, , Singing, Praise",4026635,2024-12-07T10:00:00Z,2024-12-07T10:00:00Z,3,2024-12-07T10:00:00Z,2024-10-27T10:00:00Z,2024-05-26T10:00:00Z,447,Frequent recently,365d+,,300,4/4,Default Arrangement
12100322,It Is Well With My Soul,False,Horatio G. Spafford and Philip Paul Bliss,"Revelation, Trials, Trust, Peace, Assurance, Testimony",25376,2024-12-07T10:00:00Z,2024-12-07T10:00:00Z,3,2024-12-07T10:00:00Z,2022-10-23T08:45:00Z,2021-12-12T08:45:00Z,447,Frequent recently,365d+,70,240,,Default Arrangement
22351385,The Blessing,False,"Chris Brown, Cody Carnes, Kari Jobe, and Steven Furtick",,7147007,2026-03-22T10:00:00Z,2024-12-07T10:00:00Z,3,2024-12-07T10:00:00Z,2023-11-19T10:00:00Z,2023-05-14T10:00:00Z,447,Frequent recently,365d+,,270,4/4,Default Arrangement
21678435,We Three Kings Of Orient Are,False,John Henry Hopkins,"Seasonal, Christmas, Rejoice",38002,2024-12-01T10:00:00Z,2024-12-01T10:00:00Z,3,2024-12-01T10:00:00Z,2023-12-03T10:00:00Z,2022-12-25T08:45:00Z,453,Frequent recently,365d+,,240,,Default Arrangement
19176417,Doxology,False,Thomas Ken and Louis Bourgeois,"Benediction, Praise, Worship",56204,2024-11-24T10:00:00Z,2024-11-24T10:00:00Z,3,2024-11-24T10:00:00Z,2024-06-30T10:00:00Z,2022-08-21T08:45:00Z,460,Frequent recently,365d+,,60,4/4,Default Arrangement
22481075,Come Lord Jesus (Even So Come),False,"Chris Tomlin, Jason Ingram, and Jess Cates",,7036288,2024-11-17T10:00:00Z,2024-11-17T10:00:00Z,3,2024-11-17T10:00:00Z,2023-11-05T10:00:00Z,2023-09-17T10:00:00Z,467,Frequent recently,365d+,,300,6/8,Default Arrangement
19982215,Fall Afresh,False,Jeremy Riddle,,6032768,2024-11-17T10:00:00Z,2024-11-17T10:00:00Z,3,2024-11-17T10:00:00Z,2021-08-01T08:45:00Z,2021-06-27T08:45:00Z,467,Frequent recently,365d+,,300,,Default Arrangement
19176413,Jesus Loves The Little Children,False,George Frederick Root and Clare Herbert Woolston,"Children, God's Attributes, Love",58415,2024-10-27T14:00:00Z,2024-10-27T14:00:00Z,3,2024-10-27T14:00:00Z,2024-04-07T10:00:00Z,2023-03-12T10:00:00Z,488,Frequent recently,365d+,,180,,Default Arrangement
