song_id,title,hidden,author,themes,ccli_number,total_uses_all_time,scheduled_future_count,uses_last_365d,uses_last_90d,first_used_at,last_used_at,days_since_last_use,avg_gap_days_between_uses,all_use_dates,category_full_history
24523641,Forgiveness,False,Matthew West,Forgiveness,6423944,2,0,0,0,2023-07-09T10:00:00+00:00,2024-08-18T10:00:00+00:00,558,406.0,2023-07-09T10:00:00Z; 2024-08-18T10:00:00Z,retire_candidate
13269838,Change My Heart Oh God,False,Eddie Espinosa,"Character, Commitment, Petition",1565,14,0,0,0,2017-01-08T10:00:00+00:00,2024-08-11T10:00:00+00:00,565,213.1,2017-01-08T10:00:00Z; 2017-03-19T10:00:00Z; 2017-06-11T10:00:00Z; 2017-07-30T10:00:00Z; 2018-02-04T10:00:00Z; 2018-07-01T10:00:00Z; 2020-03-01T10:00:00Z; 2020-06-07T10:00:00Z; 2022-02-27T08:45:00Z; 2022-06-19T08:45:00Z; 2023-10-27T21:00:00Z; 2024-01-14T10:00:00Z; 2024-01-21T10:00:00Z; 2024-08-11T10:00:00Z,retire_candidate
22355736,God Of Justice,False,Tim Hughes,"Giving, , Commission, Healing, Surrender, Missions",4447128,2,0,0,0,2022-05-08T08:45:00+00:00,2024-08-04T10:00:00+00:00,572,819.0,2022-05-08T08:45:00Z; 2024-08-04T10:00:00Z,retire_candidate
12100454,God's Not Dead,False,"Greg Leavers, Peter Horrobin, and Phil Burt","Life, Service",4945462,13,0,0,0,2016-05-01T10:00:00+00:00,2024-08-04T10:00:00+00:00,572,251.2,2016-05-01T10:00:00Z; 2017-03-12T15:00:00Z; 2017-04-16T10:00:00Z; 2017-11-05T16:30:00Z; 2018-03-18T10:00:00Z; 2019-01-06T10:00:00Z; 2019-04-21T10:00:00Z; 2019-11-03T10:00:00Z; 2019-12-29T10:00:00Z; 2021-02-28T10:00:00Z; 2021-02-28T10:00:00Z; 2024-03-24T10:00:00Z; 2024-08-04T10:00:00Z,retire_candidate
17858410,Just A Closer Walk With Thee,False,Jack Schrader,"Friendship, Petition, Presence, Jesus, Strength",1828321,4,0,0,0,2022-07-31T08:45:00+00:00,2024-07-28T10:00:00+00:00,579,242.3,2022-07-31T08:45:00Z; 2023-10-27T21:00:00Z; 2023-12-31T10:00:00Z; 2024-07-28T10:00:00Z,retire_candidate
26498014,Live With Abandon,False,"Thomas Williams, Jonathan White, and Joshua Silverberg",,6624437,2,0,0,0,2024-07-07T10:00:00+00:00,2024-07-28T10:00:00+00:00,579,21.0,2024-07-07T10:00:00Z; 2024-07-28T10:00:00Z,retire_candidate
26550399,All Because Of You,False,"David Leonard, Josh Baldwin, and Pat Barrett","Commitment, Faithfulness, God's Love, Proclamation, Redemption",7223173,1,0,0,0,2024-07-21T10:00:00+00:00,2024-07-21T10:00:00+00:00,586,,2024-07-21T10:00:00Z,retire_candidate
22018115,I Give You My Heart,False,Reuben Morgan,"give thanks, Heart, Surrender, Heaven, Adoration, Praise, Worship",1866132,3,0,0,0,2022-03-06T08:45:00+00:00,2024-07-07T10:00:00+00:00,600,427.0,2022-03-06T08:45:00Z; 2023-12-31T10:00:00Z; 2024-07-07T10:00:00Z,retire_candidate
23040695,O For A Thousand Tongues To Sing (Azmon),False,Carl Gotthelf Glaser and Charles Wesley,"Listen, Re, Freedom, Honor, Liberty, Life Of Jesus, Blood, Power, Grace, Comfort, Assurance, Peace, Heaven, Kingship, Glory, Adoration, Love, Declaration, Praise, Evangelism, Jesus",1369,3,0,0,0,2022-10-02T08:45:00+00:00,2024-06-30T10:00:00+00:00,607,318.5,2022-10-02T08:45:00Z; 2023-02-05T10:00:00Z; 2024-06-30T10:00:00Z,retire_candidate
22363972,Come Ye Sinners Poor And Needy,False,"Fernando Ortega, John Andrew Schreiner, and Joseph Hart","Faith, Healing, Sin",3472266,4,0,0,0,2022-05-15T08:45:00+00:00,2024-06-23T10:00:00+00:00,614,256.3,2022-05-15T08:45:00Z; 2023-03-26T10:00:00Z; 2023-10-27T21:00:00Z; 2024-06-23T10:00:00Z,retire_candidate
